編號,分類,等級,分類1,分類2,分類3,分類4,語句,翻譯,音檔路徑,語別,方言別
51760,T,U,11,7,,,Ikay ki udale ku nikuakulavane ka barengerane matiaadiidirivanane matiadaadalame muakalrivililringa turamuru ku tangimaimiane,雨中思念的畫面音感和美感特別的不一樣。,,魯凱語,28
51761,T,U,11,8,,,Tubi ki puabalriw dralreke,安魂記,,魯凱語,28
51762,T,U,11,8,,,"Ikay kaw taratulrunga ka cayli ku natakuvalrigane takilriavane ki umuku ka Murake kuini cekele ka Tulalekelre, lakaiana idrengere ku thathiburane, kabasaw ku tatubiane, ku takaulrasane lini kudra ki saniange ka kiapusamalramalra turamuru ki suakay talidrumane ka cekele kuini baavane ka tawkacekele ki Sukucapungane.",大約在無情洪水淹沒Tulalekelre部落後的第三年，那時驚魂未定、哭紅的眼眶尚未消腫，神情仍在感傷莫拉克水災沖毀了那令人艷羡的新好茶村。,,魯凱語,28
51763,T,U,11,8,,,"Sakakalaadravane ki acilay, alakelanga ku wamalra drapale kuini ki balriw( tadralredralrekane) lini, ku nayatalitaydradha ki cekele, pasanangueelrenga, lakialudru kisangiiluku ki acilay saaraw ikay kaadravane, kaithingalenga ku papianga taliinu.",當年在汛期河水暴漲時，洪水狠狠強挖他們祖墳下沿的基石。洪水在部落的東北端，幾乎挖走了整個墓地，也把祖墳帶走了，滾滾大水流散，不知漂流到哪裏去？,,魯凱語,28
51764,T,U,11,8,,,"Alaikay ku nikidringadhane ku sialaimay ku sangirageragelanane ki sawvalay, ai, kaikaathinglanenga ku talilringaw, lakaaneanaini makituiya si kakuru ku kidremedreme lini.",突然，又發現了一名幾乎完整、身穿傳統服飾的男子，但面目模糊，到底他是誰？大家非常同情。,,魯凱語,28
51765,T,U,11,8,,,"Kikay ladrusa ka Alazumu si Pairange, ku tama lini mialri kidralreke ikay kuini. Sakaithingaleka aneane si lapalrainginga ku suahuingi padralrekenga, langikakamaninga kilibake si tarudruadrusa katuase satedre puakavay nacekele Kucapungane dralreke pasutelraynga.",有一對中年夫妻，妻子叫Alazumu，丈夫叫Pairange。他們的父親都葬在心好茶村的墓園。當沒有清楚身分，但是法院准許埋葬，他們夫妻倆主動的將他送到舊好茶部落的墓地安葬。,,魯凱語,28
51766,T,U,11,8,,,"Ai, ikay ki ladrusa kaika nguavaeva iluku sateatedre kuini ki kinaumasane, marupakaredeedelenga ki lakiasangiluku kialudru, lakiadralreke, lamaulraw ka sakacekele lini. Lakamani, sakela nacekele, watengetenge kuini ki lasu kawriva,",Alazumu和Pairange堅持心意，帶著無名屍首回新好茶村。當他們到達舊部落時，輕聲對他說 ：,,魯凱語,28
51767,T,U,11,8,,,"“Maelanenga ama, laikay su, si lasangiluku su ki sakacekele su siwlri muakay ki mialrika cekele su, cekele lini, cekelenay, cekeleta; anakaisu ikay si malranay musuane, si kela kikay kabalrivane ka pinasu Lrikulavane, Lialevene ka cekele; alawngualay musuane si lalrikisibulrubulrunay ikay kay ki niabulruane ka cekele, cekele ki Ngudradrekay, balriw ki Sukucapungane; madha kualrialri, madha kasamasamadre, madha paculriculri, lrikaculunga su, lrikabucukunga su; lamialrinay, kainay lritubinga, kainay lrikavalringivinginga, kainay lringikakukukurunga, kainay lrimukuludrunga , lrikasulivatenganay, lrikadralrunganay, lrikasaasanganay, lrikaliapaynganay; lasibulrubulrubulruanga nayyane ki sakacekele su, ki retetesane su, ki lalalake su, ki laagaagane su. Mathaithariringa kay taikaiyane su, kay taikaiyane numi, nipacasane kay nagane su si nagane lini; wadrangalrungalru kay Lrikulaw, walaelaelange kay Adrisi, sangualrelreeme kay Bengelrayta ka Sukucapungane kay Bariangalay; kaimadrekadrekare ka Baivane, wasiasiasiange ka Belebelane, walraulraw ka Tagarawsu, sakamia sutelray ka lakayngu ta Parathudane. Aii, ama! Ama, kaisu ka nicilriane, kainumi ka nicilriane, muabalriwnga numi makanaelre. Saabaw! Kunumi makanaelre, ama, ku nagane numi sia “KUCAPUNGANE”.",[-AP1-]「感謝因為有你，帶著他們回到部落，也是你的部落，你的部落，他們的部落，我們的部落，大家的部落；假如不是你，並且我們把你帶回，而來到這個真正家，雲豹的故鄉，世外仙境，也許是因為你，而我們會在這被祝福盛滿的部落，魯凱族的部落，屬於好茶人的家園。 不要憂傷，不要怨懟，不要消極，你將很溫暖，你將溫飽；我們也會同樣，我們不再流淚，我們不再擔憂，我們也不會自哀自憐，也不再懼怕，我們將平安，我們將信託，我們的心會欣慰，我們將輕鬆。 [---] 請祝福我們和你的部落，你的親戚朋友，你的孩子們，你的孫子們。你在最好的位置。雲豹在照顧，雄鷹在陪伴，好茶的聖花百合花散發馨香，聖潭從不枯絕，聖瀑繞響，大武聖山好陽光，祖母山團結山屹立不搖。再見啦！你們不是棄民棄兒，你們已經回家了，辛苦了 ! 你們大家，你們的名字叫「Kucapungane。」,,魯凱語,28
51768,T,U,11,9,,,Lrigu ki taralailay,魯凱跑步者的榮譽,,魯凱語,28
51769,T,U,11,9,,,"Makalralringa ku makalrualrualrumale ki langudradrekay, ai ku athiathiangalanenga, amani kikay walailay si walrabuale ikalatadrane si muakadalranane. Pakiasamula ku tarudraudrange, lamialri madu kalrumale si kisamula ataralailailay ki sapasiasilange ki drumane ka cekele ka laumaumase.",魯凱族的生活充滿了競爭，以運動場及野外的體育競技最為明顯。在長輩的鼓勵和支持下，自身在同輩及其他部落中，也就有了榮譽心，要努力成為賽跑健將。,,魯凱語,28
51770,T,U,11,9,,,"Ku nadruma, ku nimakalrualrumalane sidrumane kaikaungudukadhane; sakelanga kay Dripungu mailuku ku maelane ku makalrualrualrumale ki yakaumasane, kikaynga laaruedhale kay drumane, kikay makaela ki alailadhane si kakathane, kikay wabukusingi, walanguy walredeedepe, wapapana, wayakiw. Kikaynga langiamalrialri si lakaungudukadhane.",以前的比賽項目和現代運動不同。日本時代增加國際運動比賽，現代更發展出新項目，跟以前的賽跑不一樣了，也有拳擊、游泳、射箭、野球（棒球）等球類及正式項目。,,魯凱語,28
51771,T,U,11,9,,,"Ala, ikay ki Ngudradrekay ku kimathingathingale ku takikalrumalane lini, amani kikay muakadalranane, wabukusingi, si wadaadavace. LRUMALANE ku kisamusamulane lini, walaisi, sialrisaisi, kiasikaulu, kiaredelane.",因此，魯凱族才會常在國際比賽上出現，如長跑項目、拳擊、競走。「榮譽感」才是他們的奮鬥目標，爲此簡食、束腰帶，做差公。,,魯凱語,28
51772,T,U,11,9,,,"Alaikay ku wakingikiw ki aulru si kinaumasane ki Ngudradrekay ku athingalane ku mamamua ki tacebeane ki kinaumasane si lriilringulu, atualravane si aparupangiesay padredreele ku puku ku lrigilane, laani ka adreelane kikay bibibilrili makapilri ku lrikamaruaunganenga ini, arakay kisiavaava, arakay kipaisu si adili ku tapanianiakane, pakisamula pakibulru, pakicaucakuane.",為了增進實力，有人研究魯凱族的身體素質及成長環境，使後起子弟能進行為期訓練、發揮天分、得被讚賞、增加收入、改善生活、進一步鼓勵向學和鍛鍊。,,魯凱語,28
51773,T,U,11,9,,,"Lungimia kikay lrikapalralrauthu ku raberane si amalrane ku kalriguane, si kaikasiaperavane, kadrua ku apaadilane atutharirane ki kinaumasane si tacekecekelane madu.",如此才能養成長期興趣，得到更好的國際榮譽，改善身體和家境狀況，而不只是娛樂。,,魯凱語,28
51774,T,U,11,10,,,Marakace ku kinaumasane pasikay ki cekele,強身營造部落,,魯凱語,28
51775,T,U,11,10,,,"Matiasamali lamatialrupi kikay vaga si pacase kikay “SULRAW” amia, arakay kikay nagane ki waudriudripi ka dulay. Lamialri ikay ki dukipi ki tarasulrasulraw ki takisulrasulravane ikay kaumasane, ki takisulrasulravane ki biwingi, ki kuapingi, maadraw turamuru ku luludane si patharevane.",「醫藥」這詞語稀奇又好笑，引用蛇的圖騰，出現在醫院、診所、軍醫等公共醫藥機構，意義及價值非凡。,,魯凱語,28
51776,T,U,11,10,,,"Kikay drusa ka vaga, su-lraw, su wabaai amia, lraw ledra ki vai amia, sulraw amani ku nagane sanakadulay sanakasulraw.",對此，有兩種説法：蛇，「是你給」的意思；陽光，是所有蛇類的總名稱。,,魯凱語,28
51777,T,U,11,10,,,"Ku sidrumane, amani kikay taratulrisi ka sawvalay si taraivigi ka ababay, ka tarasulraw ki macaeme ku kinaumasane si kidremedreme.",以前是由祭司、女巫醫治病患的身體和心理問題。,,魯凱語,28
51778,T,U,11,10,,,Alakamani kikaynga siasasanane kay patengatengane ka kiabulru ku tasulrasulravane si tasiraparapalane si tatusasulrasulravanane si kiakaruburu ki makucingalre ka lacaemane ka lasualrubu.,現在是以有正式醫學素養及技術，預防和抵抗疫情的人為主要醫護。,,魯凱語,28
51779,T,U,11,10,,,"Kay suasihu lakamaninga ku wakadrenge kay takisulrasulravane si kitarumara ku lrigilane kikay ki lriakuisange si kathariri kay kinaumasane, kivalanga ku ngualay ki takacaemane si avetha ku niake, adravane ka maduay sulraw ku matiakuru.",同時，由政府制定和管理醫政、醫藥、醫生和護理師，減少因生病而傷亡的數據。,,魯凱語,28
51780,T,U,11,10,,,"Lukathariri ku kinaumasane ki mapaapangale katararakace ku lripasikay ki cekele, ngualualuadhane ku taikayyane kaumasane.",人民身強體健才能報效國家，在世上稱心如意地生活。,,魯凱語,28
51781,T,U,12,1,,,Matatualrevege,結拜儀式——義結金蘭,,魯凱語,28
51782,T,U,12,1,,,"Kikay “Matatualrevege” maadraw ka lrisi ka kakuakudhane ikay ki Ngudradrekay, saniange ikay ki Suakucaucapungane, ai, kaikawadulru makapangimia sanakaumaumase, sanakawacekecekele, asiluiyane, makalra ku sararukudranane si luikay ku makakisudalrunga madu si mathingathingale ka matalragi ka malaali, sanamatatulrevege numi kuini taidrusa ka daane, lrikaamakalautuanenga masasirapale makakilibake si paadili ki tacekecekelane, pakaesay ki mareteetese si sakacekele.",「結拜儀式」是魯凱族最大陣仗的文化習俗，尤其是好茶部落最為隆重。然而，不是每一個家庭都有能力可以承擔勞民消財的重要儀式，因為必須具備必要的條件，並且具有長久的情誼，結拜之後，便是一生一世的權利和義務要共同維持，繼續受部落的肯定，家族真正享受其好處。,,魯凱語,28
51783,T,U,12,1,,,"Taykalrane ku saiyaiya kikay matatualrevege, tuatalragi amia, tualaali amia, matatuaricingi amia, ai waelreelrenga kikay “Matatualrevege” amia.",結拜儀式的稱呼包含幾個意義：互相結拜、男性結拜、女性結拜、彼此結盟等說法。,,魯凱語,28
51784,T,U,12,1,,,"Ku patharevane, ku lakaukaulu siatalragi ki kaikaretesane ini ka talialaalay, lakituabelenge si kisirapale ki talialaalay, yakay lukisunagane, kibaai ku maadraw ku sapasiimadhane kuini ki talragi lini ka talialaalay. Lasibengelray ku labaibay ini, ku labaibay ku lalake, lakatayngeane ka wadrima ku lrigu ku Bengelray ku labaibay, lakamani ku kisamula ki sawvalay silape ku amatatulragiane si pakela ku tuararukudrane si drima ku Bengelray ki talialalay si lakaukaulu.",結拜的意義在於平民身分者與其不同階級的貴族友人，受其照顧，甚至接受貴族回贈隆重的禮物，雙方的女性家人可獲得配戴百合花飾權的祝福，因而男人會用心找到可以結拜的真正朋友。,,魯凱語,28
51785,T,U,12,1,,,"Ku rarukudrane ki matatualrevege, mararamaw ki satulrevegane ki warakerakete, wacekecekele si mareteetese ku mapalribulribulu ku satuatumane, aladulru matidraalru ku sapangimiane si kilrigu kuini maiacubungu ka daane.",結拜儀式的禮物相當於結婚下聘所需的內涵和價值，當然自己的家族會支持和協助，提供充足的份量，才能被部落的族人大大的讚美。,,魯凱語,28
51786,T,U,12,1,,,"Kikay bunguka kay kakudhane ka lrisi, mamamua ki kakudhane kaumasane, kikay matatuatalragi ku cekele, lamapaparalubu ku apalakebane ki cekele, matuadraadraw ku atupaisuane, mialrimamamualringa ki sabulruane ki takisuusuane ki vaga ki Tuaumase, ku tuakucingalre ki talragi, “Ku walreme pasikay ki talragi ki laali kipacay, alaamani ku abeebelengenga ku sakialibake.” amia.",這個儀式非常符合國與國建交、城市與城市結為姊妹市，促進雙方的經濟貿易、文化教育的交流等等目的，結交朋友也在實踐聖經教導的「人為朋友捨命，在這個世上沒有比這個更大的愛」。,,魯凱語,28
51787,T,U,12,1,,,"Lakaaparuakayyane madu tukucingalre, pikay ku amatatulrevegane madu ka umaumase ka cekele, lamakadaudaudalru makanaelre, kakadrua ku makabadha si makaruruburu, saniangeta ka tabekele ka zuku, tasitalragi drima ki cekele, kuta ka matiakuru ka tabekele ku betakane, tadrima ku katalragianeta, si pakaadraw ku tacekecekelaneta si drima ku pukuta kiparalubu paralubu ki laumaumase.",因此要勤加於推廣倫理教育層次的文化活動，促進人人之間的純正友誼，尤其是人口本來少的家族和族群，藉著友誼或友邦的廣結善緣，營造部落社會溫馨和平共存的美麗社會。,,魯凱語,28
51788,T,U,12,2,,,Lalrisi ki Ngudradrekay,魯凱族的生命禮儀,,魯凱語,28
51789,T,U,12,2,,,"Ikay ki tapanianiakane ki Ngudradrekay, makalra ku sakitulrilrisiane madu ka umaumase, tualay sanakitulalakane pakela ku takatuasane kay kaumasane. Lukavavalake, kiatulalabace ku sawvalay, ku labaibay kiatulalalake, lararukudrane lukatangidrakakalane si mailuku ku rarukudrane pua ki kalatadrane ki cekele pakisupilri. Lukalavavalakenga, ku sawvalay kipaalupu si iluku ku tama ini mua ki tacapiapiane ki sawvalay si “Kiapacapi” iya, maru kiaelrenga ki lasawvalay, lailuku ku nicapiane acebe mubalriw pakisupilri ki tina ini.",在魯凱族的生命旅程上，有很多必經的生命祭儀。幼兒時，男孩有小肩包禮、女孩有女娃娃禮。童年之後，男孩被父親帶進男人烤小米糕活動，象徵入男人之伍，學習狩獵等勇士訓練。,,魯凱語,28
51790,T,U,12,2,,,"Ku labaibay maadraadraw ku rarukudrane ku akipakilidravane ki talialaalay lakakalra ku rarukudrane mua ki cekele si kipasibengelray ku bariangalay, amani kay ku sidramadrama, makalraulraumale ki latualalake ku labaibay, tayngeane ka walangay ku thimithimi ki Bengelray ki talialaalay, lakawavala kuini ki kialidraw ka ababay, si kipasudalepe ki sakacekele, kilialiadraw iya si kaikithimithimi lusibengelray sidukipi ku bariangalay, lukirakete si kitulrevege lalridrimanga ku Bengelray pacaculrudu ku sangiragelanane ini kuini alisu.",女性會使用許多備品來完成禮儀，包含：買百合花飾權、接受結親儀式、結婚時隆重的下聘儀式、結婚舞會和最後的搶婚儀式。,,魯凱語,28
51791,T,U,12,2,,,"Ku sawvalay sanangilangukathabaranenga, lakaalupanenga ku akisamulane, lumalra ngulrima ku valisane, lalrikipasibelengelray ki siabengelraynga ku yaelreele ku tarapaapana ka lasawvalay, ai kaika miaki kialidraw ku rarukudrane si pamapapangalane pasibengelray kuini ki sawvalay.",男生成年之後，就是學習去打獵，直到取得五頭公山豬，才能加入勇士之列，披戴獵人的英勇服飾，但是沒有買百合花飾權一樣的備品，因為你的英勇能力就是你被認可的條件。,,魯凱語,28
51792,T,U,12,2,,,"Lukatarudraudrangenga, ku lalalake lakelrete ku “apaungulane kuini ki tarudraudrange ka sawvalay ka ababay”, mialri rarukudrane, ai kaikadali ku rarukudrane ki kialidraw si matatualrevege ku rarukudrane.",老年階段會接受子女們的祝壽，分享給其同年的老人，分享其尊榮和子女們的孝心。,,魯凱語,28
51793,T,U,12,2,,,"Lukatuase kaumasane, maadraw ku nadruma ku kakudhane, ai kikaynga thadalraneana kudra tapapiane kidreedreme kuini lrimubalriw si kaikaamadreedrelanenga, pikayana kikay malreme amia ka lrisi ki tapanianiakane.",到了往生之時，過去有很多的禁忌儀式要遵行，而今已非過去那般，僅剩下守喪和守孝而已。,,魯凱語,28
51794,T,U,12,2,,,"Kikaynga aruapaibunga ki siasanane pakela ki suakiwkadhane ku tapangimiane ku sakiraragadhane ki sawvalay ki ababay, lakadalame madu sidrama madu, ngualay ki makaelaela ku tatulrilrisiane ku tapanianiakane madu ikay kaumasane, pangimia turamuru kay Ngudradrekay, salrisiane turamuru.",今天已將新的觀念和教會信仰的堅持，增加許多別出心裁的生命禮儀，讓一個人的一生，接受家人、親戚、朋友們，意想不到的關懷和祝福。,,魯凱語,28
51795,T,U,12,3,,,Tapapubalrivane ku becenge,搬運小米回部落,,魯凱語,28
51796,T,U,12,3,,,"Kikay “Tapapubalrivane” amani kudra pacekelane mua ki takibecengane salri ku wakela ki iday ku kalrane ku nikitalekane, ka nirecenganenga si nilrukucanenga ku pinilraine ku labecenge.",「Tapapubalrivane」是部落的人集體去種小米，並且是收成達一百把以上，及數叢大的小米農田。,,魯凱語,28
